split,id,category,topic,source_type,origin_file,variant_of,variant_type,system,instruction,output,knowledge_text,messages,text
train,269,relationships,Peter and Uncle Ben,researched_summary,Spider.csv,269,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",How does Uncle Ben influence Peter — explain briefly.,Uncle Ben's death and moral example are foundational to Peter's understanding of responsibility.,Uncle Ben's death and moral example are foundational to Peter's understanding of responsibility.,"[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""How does Uncle Ben influence Peter — explain briefly.""}, {""role"": ""assistant"", ""content"": ""Uncle Ben's death and moral example are foundational to Peter's understanding of responsibility.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
<|im_start|>user
How does Uncle Ben influence Peter — explain briefly.<|im_end|>
<|im_start|>assistant
Uncle Ben's death and moral example are foundational to Peter's understanding of responsibility.<|im_end|>"
train,270,relationships,Peter and Uncle Ben,researched_summary,Spider.csv,270,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",How does Uncle Ben influence Peter?,Uncle Ben's death and moral example are foundational to Peter's understanding of responsibility.,Uncle Ben's death and moral example are foundational to Peter's understanding of responsibility.,"[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""How does Uncle Ben influence Peter?""}, {""role"": ""assistant"", ""content"": ""Uncle Ben's death and moral example are foundational to Peter's understanding of responsibility.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
<|im_start|>user
How does Uncle Ben influence Peter?<|im_end|>
<|im_start|>assistant
Uncle Ben's death and moral example are foundational to Peter's understanding of responsibility.<|im_end|>"
train,262,relationships,Peter and Harry,model_knowledge,added_by_claude,262,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",What is Peter's relationship with Harry Osborn?,"Harry Osborn is Peter Parker's close friend and roommate, and their friendship is repeatedly strained by Harry's father Norman and by Harry's own turns as the Green Goblin.","Harry Osborn is Peter Parker's close friend and roommate, and their friendship is repeatedly strained by Harry's father Norman and by Harry's own turns as the Green Goblin.","[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""What is Peter's relationship with Harry Osborn?""}, {""role"": ""assistant"", ""content"": ""Harry Osborn is Peter Parker's close friend and roommate, and their friendship is repeatedly strained by Harry's father Norman and by Harry's own turns as the Green Goblin.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
<|im_start|>user
What is Peter's relationship with Harry Osborn?<|im_end|>
<|im_start|>assistant
Harry Osborn is Peter Parker's close friend and roommate, and their friendship is repeatedly strained by Harry's father Norman and by Harry's own turns as the Green Goblin.<|im_end|>"
train,263,relationships,Peter and Jameson,model_knowledge,added_by_claude,263,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",What is Peter's relationship with J. Jonah Jameson?,"J. Jonah Jameson employs Peter Parker as a photographer while publicly campaigning against Spider-Man, which creates one of the character's longest-running ironies.","J. Jonah Jameson employs Peter Parker as a photographer while publicly campaigning against Spider-Man, which creates one of the character's longest-running ironies.","[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""What is Peter's relationship with J. Jonah Jameson?""}, {""role"": ""assistant"", ""content"": ""J. Jonah Jameson employs Peter Parker as a photographer while publicly campaigning against Spider-Man, which creates one of the character's longest-running ironies.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
<|im_start|>user
What is Peter's relationship with J. Jonah Jameson?<|im_end|>
<|im_start|>assistant
J. Jonah Jameson employs Peter Parker as a photographer while publicly campaigning against Spider-Man, which creates one of the character's longest-running ironies.<|im_end|>"
train,254,relationships,Peter and Aunt May,researched_summary,Spider.csv,254,original,"You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.",How important is Aunt May to Peter — explain briefly.,Aunt May is Peter's family anchor and one of the people most closely connected to his civilian life.,Aunt May is Peter's family anchor and one of the people most closely connected to his civilian life.,"[{""role"": ""system"", ""content"": ""You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.""}, {""role"": ""user"", ""content"": ""How important is Aunt May to Peter — explain briefly.""}, {""role"": ""assistant"", ""content"": ""Aunt May is Peter's family anchor and one of the people most closely connected to his civilian life.""}]","<|im_start|>system
You are a knowledgeable assistant that answers questions about Spider-Man across comics, films, games and television. Answer accurately and concisely. If you are not sure, say so instead of guessing.<|im_end|>
